CH0, CH1, ANN
-0.325,-0.22, 0
-0.355,-0.225, 0
-0.355,-0.235, 0
-0.33,-0.22, 0
-0.335,-0.21, 0
-0.34,-0.215, 0
-0.335,-0.23, 0
-0.34,-0.23, 0
-0.33,-0.21, 0
-0.32,-0.225, 0
-0.33,-0.235, 0
-0.35,-0.235, 0
-0.355,-0.24, 0
-0.345,-0.225, 0
-0.32,-0.22, 0
-0.305,-0.21, 0
-0.31,-0.215, 0
-0.325,-0.235, 0
-0.33,-0.24, 0
-0.345,-0.24, 0
-0.345,-0.23, 0
-0.335,-0.22, 0
-0.345,-0.21, 0
-0.36,-0.235, 0
-0.37,-0.27, 0
-0.375,-0.275, 0
-0.375,-0.3, 0
-0.395,-0.31, 0
-0.43,-0.345, 0
-0.455,-0.345, 0
-0.495,-0.31, 0
-0.53,-0.19, 0
-0.52,-0.06, 0
-0.44,0.025, 0
-0.29,0.09, 0
-0.14,0.15, 0
0.02,0.245, 0
0.26,0.39, 0
0.545,0.51, 0
0.795,0.52, 0
0.93,0.37, 0
0.96,0.065, 0
0.815,-0.24, 0
0.5,-0.445, 0
0.15,-0.5, 0
-0.125,-0.47, 0
-0.305,-0.415, 0
-0.41,-0.385, 0
-0.48,-0.35, 0
-0.51,-0.33, 0
-0.5,-0.31, 0
-0.46,-0.28, 0
-0.41,-0.27, 0
-0.405,-0.275, 0
-0.415,-0.28, 0
-0.415,-0.275, 0
-0.405,-0.275, 0
-0.395,-0.265, 0
-0.395,-0.265, 0
-0.405,-0.265, 0
-0.405,-0.29, 0
-0.4,-0.29, 0
-0.385,-0.285, 0
-0.395,-0.26, 0
-0.395,-0.26, 0
-0.405,-0.27, 0
-0.41,-0.285, 0
-0.405,-0.285, 0
-0.41,-0.275, 0
-0.395,-0.26, 0
-0.4,-0.255, 0
-0.405,-0.26, 0
-0.405,-0.285, 0
-0.405,-0.285, 0
-0.4,-0.28, 0
-0.395,-0.255, 0
-0.405,-0.25, 0
-0.395,-0.27, 0
-0.4,-0.28, 0
-0.4,-0.27, 0
-0.41,-0.26, 0
-0.4,-0.26, 0
-0.4,-0.27, 0
-0.41,-0.27, 0
-0.425,-0.29, 0
-0.435,-0.265, 0
-0.43,-0.265, 0
-0.415,-0.265, 0
-0.425,-0.255, 0
-0.425,-0.29, 0
-0.425,-0.305, 0
-0.415,-0.285, 0
-0.41,-0.27, 0
-0.41,-0.27, 0
-0.405,-0.26, 0
-0.405,-0.27, 0
-0.395,-0.28, 0
-0.395,-0.28, 0
-0.39,-0.295, 0
-0.38,-0.29, 0
-0.385,-0.285, 0
-0.39,-0.275, 0
-0.4,-0.28, 0
-0.4,-0.275, 0
-0.41,-0.275, 0
-0.4,-0.28, 0
-0.4,-0.28, 0
-0.405,-0.285, 0
-0.405,-0.295, 0
-0.425,-0.295, 0
-0.415,-0.295, 0
-0.395,-0.3, 0
-0.395,-0.31, 0
-0.415,-0.33, 0
-0.43,-0.335, 0
-0.435,-0.335, 0
-0.42,-0.34, 0
-0.43,-0.33, 0
-0.42,-0.33, 0
-0.435,-0.36, 0
-0.435,-0.355, 0
-0.44,-0.355, 0
-0.43,-0.355, 0
-0.42,-0.36, 0
-0.425,-0.38, 0
-0.43,-0.405, 0
-0.45,-0.41, 0
-0.465,-0.4, 0
-0.455,-0.395, 0
-0.45,-0.39, 0
-0.45,-0.41, 0
-0.46,-0.425, 0
-0.47,-0.44, 0
-0.475,-0.44, 0
-0.465,-0.42, 0
-0.46,-0.405, 0
-0.455,-0.42, 0
-0.455,-0.43, 0
-0.45,-0.43, 0
-0.45,-0.425, 0
-0.45,-0.425, 0
-0.465,-0.425, 0
-0.46,-0.41, 0
-0.47,-0.42, 0
-0.465,-0.405, 0
-0.465,-0.395, 0
-0.445,-0.365, 0
-0.43,-0.34, 0
-0.42,-0.325, 0
-0.4,-0.32, 0
-0.4,-0.32, 0
-0.39,-0.3, 0
-0.375,-0.275, 0
-0.34,-0.255, 0
-0.325,-0.235, 0
-0.31,-0.25, 0
-0.325,-0.255, 0
-0.305,-0.25, 0
-0.3,-0.23, 0
-0.28,-0.22, 0
-0.27,-0.235, 0
-0.27,-0.235, 0
-0.28,-0.235, 0
-0.275,-0.235, 0
-0.275,-0.225, 0
-0.26,-0.225, 0
-0.26,-0.215, 0
-0.28,-0.23, 0
-0.28,-0.23, 0
-0.285,-0.23, 0
-0.285,-0.225, 0
-0.28,-0.22, 0
-0.28,-0.22, 0
-0.28,-0.235, 0
-0.285,-0.24, 0
-0.29,-0.235, 0
-0.28,-0.225, 0
-0.27,-0.225, 0
-0.27,-0.225, 0
-0.275,-0.235, 0
-0.285,-0.25, 0
-0.3,-0.235, 0
-0.28,-0.23, 0
-0.27,-0.22, 0
-0.27,-0.23, 0
-0.275,-0.235, 0
-0.285,-0.25, 0
-0.29,-0.24, 0
-0.285,-0.24, 0
-0.28,-0.24, 0
-0.28,-0.245, 0
-0.295,-0.235, 0
-0.305,-0.255, 0
-0.305,-0.24, 0
-0.305,-0.24, 0
-0.29,-0.235, 0
-0.295,-0.235, 0
-0.3,-0.245, 0
-0.32,-0.25, 0
-0.31,-0.255, 0
-0.3,-0.26, 0
-0.295,-0.25, 0
-0.295,-0.255, 0
-0.315,-0.25, 0
-0.32,-0.28, 0
-0.335,-0.27, 0
-0.325,-0.27, 0
-0.305,-0.26, 0
-0.315,-0.265, 0
-0.315,-0.27, 0
-0.33,-0.275, 0
-0.335,-0.265, 0
-0.325,-0.27, 0
-0.315,-0.26, 0
-0.31,-0.255, 0
-0.33,-0.27, 0
-0.33,-0.285, 0
-0.34,-0.26, 0
-0.34,-0.25, 0
-0.325,-0.25, 0
-0.34,-0.245, 0
-0.33,-0.25, 0
-0.35,-0.265, 0
-0.34,-0.255, 0
-0.34,-0.255, 0
-0.32,-0.245, 0
-0.325,-0.235, 0
-0.345,-0.255, 0
-0.35,-0.265, 0
-0.35,-0.26, 0
-0.35,-0.25, 0
-0.33,-0.24, 0
-0.33,-0.24, 0
-0.33,-0.25, 0
-0.34,-0.255, 0
-0.325,-0.26, 0
-0.325,-0.25, 0
-0.33,-0.24, 0
-0.335,-0.235, 0
-0.33,-0.24, 0
-0.33,-0.24, 0
-0.34,-0.24, 0
-0.325,-0.24, 0
-0.31,-0.235, 0
-0.32,-0.235, 0
-0.32,-0.24, 0
-0.325,-0.255, 0
-0.315,-0.24, 0
-0.3,-0.23, 0
-0.275,-0.225, 0
-0.275,-0.23, 0
-0.275,-0.235, 0
-0.285,-0.235, 0
-0.29,-0.245, 0
-0.275,-0.22, 0
-0.255,-0.2, 0
-0.235,-0.2, 0
-0.24,-0.2, 0
-0.245,-0.195, 0
-0.24,-0.19, 0
-0.225,-0.2, 0
-0.205,-0.185, 0
-0.2,-0.2, 0
-0.205,-0.19, 0
-0.23,-0.21, 0
-0.23,-0.2, 0
-0.23,-0.18, 0
-0.23,-0.165, 0
-0.215,-0.175, 0
-0.23,-0.175, 0
-0.245,-0.185, 0
-0.255,-0.175, 0
-0.245,-0.175, 0
-0.23,-0.17, 0
-0.24,-0.16, 0
-0.25,-0.185, 0
-0.25,-0.205, 0
-0.23,-0.2, 0
-0.22,-0.205, 0
-0.24,-0.2, 0
-0.27,-0.2, 0
-0.29,-0.205, 0
-0.315,-0.22, 0
-0.32,-0.215, 0
-0.325,-0.215, 0
-0.315,-0.21, 0
-0.33,-0.215, 0
-0.33,-0.22, 0
-0.35,-0.235, 0
-0.355,-0.23, 0
-0.345,-0.215, 0
-0.335,-0.215, 0
-0.345,-0.225, 0
-0.345,-0.23, 0
-0.355,-0.235, 0
-0.36,-0.24, 0
-0.35,-0.22, 0
-0.345,-0.215, 0
-0.34,-0.22, 0
-0.345,-0.23, 0
-0.37,-0.24, 0
-0.365,-0.23, 0
-0.365,-0.23, 0
-0.355,-0.21, 0
-0.36,-0.215, 0
-0.365,-0.23, 0
-0.36,-0.255, 0
-0.38,-0.275, 0
-0.38,-0.29, 0
-0.4,-0.305, 0
-0.445,-0.34, 0
-0.47,-0.365, 0
-0.49,-0.355, 0
-0.52,-0.265, 0
-0.55,-0.155, 0
-0.53,-0.01, 0
-0.425,0.1, 0
-0.275,0.175, 0
-0.105,0.25, 0
0.075,0.37, 0
0.325,0.505, 0
0.61,0.625, 0
0.855,0.635, 0
1.01,0.47, 0
1.03,0.15, 0
0.88,-0.19, 0
0.58,-0.405, 0
0.21,-0.485, 0
-0.125,-0.45, 0
-0.37,-0.385, 0
-0.475,-0.345, 0
-0.535,-0.32, 0
-0.515,-0.28, 0
-0.47,-0.265, 0
-0.43,-0.26, 0
-0.395,-0.275, 0
-0.39,-0.28, 0
-0.4,-0.28, 0
-0.39,-0.26, 0
-0.38,-0.26, 0
-0.37,-0.26, 0
-0.38,-0.265, 0
-0.39,-0.275, 0
-0.395,-0.275, 0
-0.385,-0.265, 0
-0.375,-0.26, 0
-0.355,-0.26, 0
-0.375,-0.255, 0
-0.385,-0.265, 0
-0.4,-0.265, 0
-0.395,-0.265, 0
-0.375,-0.25, 0
-0.39,-0.26, 0
-0.39,-0.265, 0
-0.41,-0.27, 0
-0.415,-0.26, 0
-0.395,-0.24, 0
-0.385,-0.235, 0
-0.39,-0.24, 0
-0.405,-0.25, 0
-0.4,-0.26, 0
-0.4,-0.26, 0
-0.385,-0.25, 0
-0.38,-0.24, 0
-0.38,-0.24, 0
-0.39,-0.25, 0
-0.4,-0.26, 0
-0.405,-0.25, 0
-0.4,-0.245, 0
-0.38,-0.24, 0
-0.385,-0.225, 0
-0.38,-0.24, 0
-0.39,-0.24, 0
-0.405,-0.255, 0
-0.39,-0.245, 0
-0.375,-0.23, 0
-0.385,-0.235, 0
-0.4,-0.24, 0
-0.4,-0.255, 0
-0.41,-0.245, 0
-0.405,-0.235, 0
-0.395,-0.225, 0
-0.385,-0.245, 0
-0.395,-0.25, 0
-0.39,-0.255, 0
-0.4,-0.25, 0
-0.385,-0.245, 0
-0.385,-0.235, 0
-0.38,-0.235, 0
-0.39,-0.255, 0
-0.4,-0.265, 0
-0.4,-0.255, 0
-0.39,-0.255, 0
-0.39,-0.25, 0
-0.38,-0.255, 0
-0.385,-0.265, 0
-0.39,-0.28, 0
-0.395,-0.275, 0
-0.385,-0.255, 0
-0.38,-0.265, 0
-0.375,-0.28, 0
-0.38,-0.29, 0
-0.395,-0.305, 0
-0.41,-0.315, 0
-0.4,-0.31, 0
-0.4,-0.31, 0
-0.39,-0.31, 0
-0.43,-0.32, 0
-0.43,-0.34, 0
-0.44,-0.345, 0
-0.42,-0.335, 0
-0.415,-0.34, 0
-0.405,-0.35, 0
-0.415,-0.36, 0
-0.425,-0.365, 0
-0.43,-0.365, 0
-0.42,-0.365, 0
-0.41,-0.365, 0
-0.41,-0.365, 0
-0.41,-0.375, 0
-0.425,-0.38, 0
-0.44,-0.375, 0
-0.43,-0.355, 0
-0.405,-0.345, 0
-0.415,-0.335, 0
-0.41,-0.34, 0
-0.425,-0.33, 0
-0.415,-0.32, 0
-0.405,-0.29, 0
-0.385,-0.265, 0
-0.385,-0.27, 0
-0.365,-0.255, 0
-0.365,-0.255, 0
-0.34,-0.24, 0
-0.335,-0.215, 0
-0.31,-0.2, 0
-0.3,-0.195, 0
-0.295,-0.19, 0
-0.295,-0.19, 0
-0.3,-0.175, 0
-0.29,-0.16, 0
-0.275,-0.145, 0
-0.275,-0.15, 0
-0.265,-0.16, 0
-0.265,-0.15, 0
-0.265,-0.16, 0
-0.265,-0.145, 0
-0.255,-0.135, 0
-0.25,-0.135, 0
-0.26,-0.13, 0
-0.275,-0.14, 0
-0.28,-0.14, 0
-0.255,-0.145, 0
-0.25,-0.125, 0
-0.245,-0.135, 0
-0.26,-0.15, 0
-0.265,-0.15, 0
-0.27,-0.14, 0
-0.265,-0.125, 0
-0.25,-0.115, 0
-0.255,-0.115, 0
-0.245,-0.13, 0
-0.26,-0.135, 0
-0.25,-0.12, 0
-0.245,-0.12, 0
-0.21,-0.11, 0
-0.2,-0.11, 0
-0.185,-0.12, 0
-0.185,-0.12, 0
-0.18,-0.13, 0
-0.18,-0.12, 0
-0.17,-0.115, 0
-0.16,-0.115, 0
-0.165,-0.125, 0
-0.17,-0.14, 0
-0.185,-0.115, 0
-0.175,-0.12, 0
-0.155,-0.13, 0
-0.135,-0.15, 0
-0.145,-0.165, 0
-0.16,-0.18, 0
-0.185,-0.175, 0
-0.19,-0.165, 0
-0.185,-0.16, 0
-0.21,-0.175, 0
-0.225,-0.195, 0
-0.24,-0.205, 0
-0.26,-0.205, 0
-0.255,-0.195, 0
-0.265,-0.195, 0
-0.265,-0.175, 0
-0.28,-0.195, 0
-0.285,-0.2, 0
-0.305,-0.195, 0
-0.305,-0.2, 0
-0.305,-0.195, 0
-0.315,-0.2, 0
-0.32,-0.2, 0
-0.34,-0.205, 0
-0.345,-0.21, 0
-0.34,-0.2, 0
-0.33,-0.195, 0
-0.335,-0.195, 0
-0.35,-0.195, 0
-0.36,-0.205, 0
-0.36,-0.2, 0
-0.335,-0.19, 0
-0.345,-0.2, 0
-0.355,-0.195, 0
-0.35,-0.2, 0
-0.365,-0.22, 0
-0.365,-0.21, 0
-0.345,-0.195, 0
-0.34,-0.19, 0
-0.34,-0.185, 0
-0.35,-0.19, 0
-0.36,-0.195, 0
-0.345,-0.195, 0
-0.33,-0.18, 0
-0.33,-0.175, 0
-0.32,-0.19, 0
-0.32,-0.22, 0
-0.345,-0.25, 0
-0.365,-0.285, 0
-0.385,-0.305, 0
-0.42,-0.34, 0
-0.46,-0.37, 0
-0.495,-0.38, 0
-0.545,-0.305, 0
-0.575,-0.16, 0
-0.56,0.035, 0
-0.465,0.21, 0
-0.295,0.35, 0
-0.09,0.48, 0
0.115,0.59, 0
0.37,0.74, 0
0.67,0.87, 0
0.95,0.855, 0
1.11,0.595, 1
1.135,0.165, 0
0.96,-0.175, 0
0.54,-0.265, 0
0.045,-0.205, 0
-0.31,-0.17, 0
-0.42,-0.185, 0
-0.39,-0.2, 0
-0.345,-0.2, 0
-0.345,-0.205, 0
-0.335,-0.19, 0
-0.34,-0.195, 0
-0.34,-0.2, 0
-0.34,-0.21, 0
-0.355,-0.23, 0
-0.37,-0.225, 0
-0.36,-0.21, 0
-0.355,-0.2, 0
-0.35,-0.205, 0
-0.36,-0.22, 0
-0.365,-0.23, 0
-0.38,-0.23, 0
-0.37,-0.23, 0
-0.365,-0.205, 0
-0.37,-0.22, 0
-0.375,-0.21, 0
-0.38,-0.23, 0
-0.4,-0.225, 0
-0.39,-0.225, 0
-0.375,-0.215, 0
-0.375,-0.23, 0
-0.38,-0.23, 0
-0.39,-0.24, 0
-0.39,-0.225, 0
-0.38,-0.225, 0
-0.375,-0.215, 0
-0.37,-0.22, 0
-0.37,-0.235, 0
-0.385,-0.24, 0
-0.39,-0.22, 0
-0.38,-0.215, 0
-0.365,-0.215, 0
-0.365,-0.205, 0
-0.375,-0.22, 0
-0.375,-0.23, 0
-0.375,-0.22, 0
-0.37,-0.225, 0
-0.365,-0.22, 0
-0.365,-0.22, 0
-0.38,-0.23, 0
-0.39,-0.24, 0
-0.41,-0.23, 0
-0.41,-0.23, 0
-0.385,-0.215, 0
-0.385,-0.23, 0
-0.39,-0.245, 0
-0.4,-0.255, 0
-0.4,-0.245, 0
-0.405,-0.24, 0
-0.395,-0.23, 0
-0.385,-0.23, 0
-0.395,-0.26, 0
-0.39,-0.275, 0
-0.395,-0.27, 0
-0.4,-0.265, 0
-0.385,-0.27, 0
-0.38,-0.255, 0
-0.385,-0.28, 0
-0.385,-0.3, 0
-0.395,-0.295, 0
-0.39,-0.295, 0
-0.38,-0.295, 0
-0.39,-0.31, 0
-0.395,-0.305, 0
-0.395,-0.32, 0
-0.4,-0.32, 0
-0.395,-0.32, 0
-0.385,-0.315, 0
-0.385,-0.33, 0
-0.4,-0.35, 0
-0.4,-0.365, 0
-0.415,-0.37, 0
-0.41,-0.36, 0
-0.405,-0.36, 0
-0.41,-0.365, 0
-0.41,-0.37, 0
-0.415,-0.385, 0
-0.425,-0.38, 0
-0.42,-0.39, 0
-0.405,-0.38, 0
-0.41,-0.38, 0
-0.405,-0.38, 0
-0.42,-0.395, 0
-0.435,-0.39, 0
-0.415,-0.36, 0
-0.41,-0.36, 0
-0.395,-0.35, 0
-0.415,-0.335, 0
-0.415,-0.34, 0
-0.41,-0.31, 0
-0.395,-0.29, 0
-0.375,-0.27, 0
-0.37,-0.26, 0
-0.36,-0.255, 0
-0.355,-0.25, 0
-0.355,-0.23, 0
-0.345,-0.205, 0
-0.33,-0.19, 0
-0.32,-0.18, 0
-0.305,-0.175, 0
-0.31,-0.185, 0
-0.305,-0.175, 0
-0.295,-0.165, 0
-0.29,-0.165, 0
-0.275,-0.17, 0
-0.285,-0.165, 0
-0.295,-0.17, 0
-0.285,-0.16, 0
-0.285,-0.16, 0
-0.28,-0.15, 0
-0.275,-0.145, 0
-0.29,-0.165, 0
-0.29,-0.16, 0
-0.29,-0.165, 0
-0.28,-0.155, 0
-0.285,-0.155, 0
-0.285,-0.155, 0
-0.29,-0.16, 0
-0.3,-0.17, 0
-0.3,-0.175, 0
-0.3,-0.17, 0
-0.29,-0.165, 0
-0.29,-0.16, 0
-0.31,-0.185, 0
-0.32,-0.17, 0
-0.325,-0.17, 0
-0.305,-0.155, 0
-0.295,-0.155, 0
-0.295,-0.165, 0
-0.3,-0.175, 0
-0.315,-0.185, 0
-0.325,-0.185, 0
-0.315,-0.17, 0
-0.305,-0.16, 0
-0.305,-0.165, 0
-0.305,-0.18, 0
-0.32,-0.195, 0
-0.325,-0.205, 0
-0.32,-0.19, 0
-0.315,-0.185, 0
-0.315,-0.18, 0
-0.33,-0.195, 0
-0.34,-0.2, 0
-0.35,-0.2, 0
-0.34,-0.195, 0
-0.325,-0.19, 0
-0.325,-0.185, 0
-0.34,-0.19, 0
-0.34,-0.2, 0
-0.35,-0.195, 0
-0.34,-0.18, 0
-0.34,-0.19, 0
-0.325,-0.195, 0
-0.325,-0.2, 0
-0.335,-0.195, 0
-0.35,-0.195, 0
-0.335,-0.185, 0
-0.325,-0.185, 0
-0.315,-0.185, 0
-0.335,-0.195, 0
-0.335,-0.2, 0
-0.345,-0.195, 0
-0.34,-0.185, 0
-0.335,-0.17, 0
-0.325,-0.175, 0
-0.34,-0.175, 0
-0.345,-0.19, 0
-0.34,-0.18, 0
-0.34,-0.17, 0
-0.34,-0.175, 0
-0.325,-0.18, 0
-0.325,-0.195, 0
-0.33,-0.215, 0
-0.33,-0.195, 0
-0.33,-0.18, 0
-0.32,-0.17, 0
-0.32,-0.175, 0
-0.32,-0.175, 0
-0.33,-0.19, 0
-0.33,-0.185, 0
-0.32,-0.175, 0
-0.315,-0.17, 0
-0.31,-0.165, 0
-0.31,-0.18, 0
-0.305,-0.18, 0
-0.33,-0.175, 0
-0.315,-0.175, 0
-0.31,-0.175, 0
-0.3,-0.17, 0
-0.31,-0.185, 0
-0.32,-0.19, 0
-0.33,-0.185, 0
-0.325,-0.17, 0
-0.31,-0.17, 0
-0.31,-0.17, 0
-0.31,-0.18, 0
-0.315,-0.19, 0
-0.32,-0.185, 0
-0.32,-0.17, 0
-0.315,-0.165, 0
-0.3,-0.175, 0
-0.3,-0.17, 0
-0.31,-0.18, 0
-0.315,-0.18, 0
-0.305,-0.18, 0
-0.3,-0.17, 0
-0.305,-0.16, 0
-0.31,-0.175, 0
-0.31,-0.19, 0
-0.315,-0.18, 0
-0.31,-0.175, 0
-0.305,-0.175, 0
-0.31,-0.165, 0
-0.31,-0.185, 0
-0.325,-0.19, 0
-0.32,-0.18, 0
-0.325,-0.16, 0
-0.31,-0.165, 0
-0.3,-0.16, 0
-0.31,-0.175, 0
-0.315,-0.175, 0
-0.315,-0.185, 0
-0.315,-0.175, 0
-0.315,-0.165, 0
-0.305,-0.16, 0
-0.3,-0.175, 0
-0.31,-0.18, 0
-0.3,-0.175, 0
-0.3,-0.17, 0
-0.295,-0.155, 0
-0.295,-0.165, 0
-0.3,-0.18, 0
-0.315,-0.18, 0
-0.315,-0.17, 0
-0.315,-0.17, 0
-0.305,-0.15, 0
-0.3,-0.155, 0
-0.31,-0.185, 0
-0.315,-0.185, 0
-0.325,-0.185, 0
-0.31,-0.175, 0
-0.32,-0.17, 0
-0.305,-0.17, 0
-0.305,-0.175, 0
-0.31,-0.185, 0
-0.315,-0.175, 0
-0.3,-0.16, 0
-0.295,-0.155, 0
-0.29,-0.17, 0
-0.305,-0.18, 0
-0.315,-0.17, 0
-0.32,-0.18, 0
-0.31,-0.17, 0
-0.3,-0.16, 0
-0.3,-0.165, 0
-0.305,-0.18, 0
-0.305,-0.19, 0
-0.31,-0.175, 0
-0.29,-0.16, 0
-0.275,-0.165, 0
-0.26,-0.165, 0
-0.255,-0.18, 0
-0.27,-0.18, 0
-0.265,-0.175, 0
-0.265,-0.155, 0
-0.265,-0.155, 0
-0.25,-0.135, 0
-0.24,-0.14, 0
-0.24,-0.15, 0
-0.23,-0.145, 0
-0.22,-0.135, 0
-0.215,-0.125, 0
-0.205,-0.145, 0
-0.205,-0.15, 0
-0.215,-0.16, 0
-0.215,-0.155, 0
-0.215,-0.125, 0
-0.215,-0.11, 0
-0.22,-0.105, 0
-0.225,-0.12, 0
-0.24,-0.135, 0
-0.235,-0.125, 0
-0.22,-0.11, 0
-0.205,-0.105, 0
-0.21,-0.115, 0
-0.22,-0.12, 0
-0.24,-0.13, 0
-0.245,-0.12, 0
-0.235,-0.115, 0
-0.23,-0.115, 0
-0.205,-0.125, 0
-0.205,-0.15, 0
-0.22,-0.17, 0
-0.26,-0.16, 0
-0.275,-0.155, 0
-0.285,-0.15, 0
-0.29,-0.155, 0
-0.3,-0.17, 0
-0.315,-0.185, 0
-0.33,-0.175, 0
-0.335,-0.18, 0
-0.33,-0.17, 0
-0.325,-0.17, 0
-0.32,-0.18, 0
-0.33,-0.195, 0
-0.335,-0.195, 0
-0.335,-0.185, 0
-0.325,-0.18, 0
-0.335,-0.185, 0
-0.33,-0.185, 0
-0.345,-0.195, 0
-0.35,-0.19, 0
-0.335,-0.185, 0
-0.34,-0.175, 0
-0.335,-0.18, 0
-0.345,-0.19, 0
-0.35,-0.2, 0
-0.36,-0.195, 0
-0.36,-0.19, 0
-0.355,-0.19, 0
-0.36,-0.215, 0
-0.375,-0.26, 0
-0.4,-0.29, 0
-0.445,-0.32, 0
-0.465,-0.32, 0
-0.475,-0.29, 0
-0.495,-0.205, 0
-0.525,-0.075, 0
-0.495,0.07, 0
-0.405,0.21, 0
-0.235,0.315, 0
-0.07,0.45, 0
0.14,0.585, 0
0.39,0.71, 0
0.655,0.785, 0
0.875,0.735, 0
1.0,0.46, 0
0.995,0.1, 0
0.77,-0.18, 0
0.34,-0.25, 0
-0.1,-0.235, 0
-0.395,-0.205, 0
-0.47,-0.21, 0
-0.435,-0.195, 0
-0.38,-0.205, 0
-0.355,-0.225, 0
-0.36,-0.245, 0
-0.38,-0.23, 0
-0.385,-0.215, 0
-0.37,-0.205, 0
-0.365,-0.21, 0
-0.365,-0.235, 0
-0.37,-0.235, 0
-0.38,-0.24, 0
-0.37,-0.23, 0
-0.37,-0.22, 0
-0.38,-0.24, 0
-0.39,-0.245, 0
-0.395,-0.255, 0
-0.415,-0.25, 0
-0.4,-0.24, 0
-0.405,-0.225, 0
-0.405,-0.23, 0
-0.425,-0.245, 0
-0.425,-0.245, 0
-0.425,-0.25, 0
-0.42,-0.235, 0
-0.41,-0.235, 0
-0.405,-0.23, 0
-0.405,-0.245, 0
-0.41,-0.25, 0
-0.4,-0.245, 0
-0.395,-0.23, 0
-0.385,-0.215, 0
-0.385,-0.235, 0
-0.4,-0.24, 0
-0.41,-0.235, 0
-0.425,-0.24, 0
-0.415,-0.22, 0
-0.4,-0.215, 0
-0.395,-0.215, 0
-0.405,-0.235, 0
-0.405,-0.245, 0
-0.41,-0.24, 0
-0.405,-0.22, 0
-0.38,-0.215, 0
-0.385,-0.215, 0
-0.405,-0.225, 0
-0.4,-0.235, 0
-0.415,-0.22, 0
-0.4,-0.23, 0
-0.4,-0.225, 0
-0.395,-0.215, 0
-0.4,-0.235, 0
-0.41,-0.245, 0
-0.41,-0.225, 0
-0.41,-0.225, 0
-0.4,-0.22, 0
-0.395,-0.23, 0
-0.415,-0.24, 0
-0.395,-0.25, 0
-0.415,-0.255, 0
-0.405,-0.24, 0
-0.39,-0.225, 0
-0.395,-0.225, 0
-0.39,-0.245, 0
-0.39,-0.265, 0
-0.39,-0.26, 0
-0.395,-0.255, 0
-0.39,-0.23, 0
-0.385,-0.25, 0
-0.38,-0.255, 0
-0.39,-0.265, 0
-0.405,-0.285, 0
-0.385,-0.275, 0
-0.385,-0.275, 0
-0.385,-0.275, 0
-0.395,-0.28, 0
-0.415,-0.3, 0
-0.41,-0.3, 0
-0.41,-0.285, 0
-0.4,-0.29, 0
-0.395,-0.3, 0
-0.4,-0.315, 0
-0.415,-0.325, 0
-0.43,-0.315, 0
-0.415,-0.32, 0
-0.42,-0.315, 0
-0.415,-0.32, 0
-0.41,-0.32, 0
-0.42,-0.35, 0
-0.415,-0.34, 0
-0.395,-0.33, 0
-0.39,-0.32, 0
-0.39,-0.315, 0
-0.4,-0.325, 0
-0.4,-0.315, 0
-0.4,-0.3, 0
-0.39,-0.285, 0
-0.385,-0.275, 0
-0.365,-0.265, 0
-0.36,-0.255, 0
-0.365,-0.245, 0
-0.365,-0.22, 0
-0.335,-0.195, 0
-0.325,-0.185, 0
-0.315,-0.195, 0
-0.315,-0.205, 0
-0.315,-0.19, 0
-0.315,-0.19, 0
-0.315,-0.19, 0
-0.3,-0.18, 0
-0.305,-0.17, 0
-0.315,-0.155, 0
-0.31,-0.15, 0
-0.305,-0.145, 0
-0.29,-0.13, 0
-0.275,-0.12, 0
-0.26,-0.13, 0
-0.275,-0.135, 0
-0.265,-0.13, 0
-0.275,-0.13, 0
-0.26,-0.105, 0
-0.26,-0.115, 0
-0.25,-0.115, 0
-0.255,-0.12, 0
-0.265,-0.135, 0
-0.28,-0.13, 0
-0.275,-0.12, 0
-0.265,-0.11, 0
-0.26,-0.105, 0
-0.265,-0.115, 0
-0.285,-0.125, 0
-0.295,-0.125, 0
-0.27,-0.13, 0
-0.26,-0.12, 0
-0.26,-0.12, 0
-0.26,-0.125, 0
-0.27,-0.14, 0
-0.29,-0.115, 0
-0.29,-0.11, 0
-0.275,-0.11, 0
-0.27,-0.12, 0
-0.275,-0.14, 0
-0.29,-0.15, 0
-0.3,-0.135, 0
-0.295,-0.125, 0
-0.29,-0.115, 0
-0.28,-0.125, 0
-0.28,-0.145, 0
-0.285,-0.15, 0
-0.3,-0.16, 0
-0.295,-0.145, 0
-0.3,-0.135, 0
-0.29,-0.135, 0
-0.295,-0.145, 0
-0.3,-0.165, 0
-0.3,-0.17, 0
-0.305,-0.165, 0
-0.305,-0.155, 0
-0.31,-0.15, 0
-0.325,-0.155, 0
-0.335,-0.16, 0
-0.34,-0.16, 0
-0.33,-0.16, 0
-0.315,-0.18, 0
-0.32,-0.165, 0
-0.32,-0.175, 0
-0.33,-0.19, 0
-0.345,-0.19, 0
-0.33,-0.185, 0
-0.335,-0.17, 0
-0.34,-0.185, 0
-0.335,-0.19, 0
-0.34,-0.185, 0
-0.34,-0.175, 0
-0.33,-0.16, 0
-0.33,-0.175, 0
-0.32,-0.195, 0
-0.33,-0.195, 0
-0.345,-0.185, 0
-0.35,-0.19, 0
-0.35,-0.17, 0
-0.335,-0.16, 0
-0.33,-0.16, 0
-0.335,-0.17, 0
-0.35,-0.185, 0
-0.355,-0.18, 0
-0.345,-0.165, 0
-0.345,-0.15, 0
-0.35,-0.17, 0
-0.365,-0.175, 0
-0.36,-0.19, 0
